gender;age;person;became_member_on;income;total_amount;total_rewarded;transactions_num;offers_received;offers_viewed;offers_completed;bogo_received;bogo_viewed;bogo_completed;discount_received;discount_viewed;discount_completed;informational_received;informational_viewed;total_bogo;total_discount;avg_order_size;avg_reward_size;avg_bogo_size;avg_discount_size;offers_rr;offers_cvr;bogo_rr;bogo_cvr;discount_rr;discount_cvr;informational_rr
F;52.0;1e6f629ef9dd4ab685797348487832a8;2018;78000.0;116.96000000000001;10.0;5;5.0;3.0;2.0;3.0;2.0;2.0;1.0;0.0;0.0;1.0;1.0;10.0;0.0;23.39;5.0;5.0;0.0;60.0;66.67;66.67;100.0;0.0;0.0;100.0
M;70.0;5b10f651961b441d9bcce72e90056260;2018;64000.0;117.24000000000001;10.0;8;5.0;2.0;1.0;1.0;1.0;1.0;3.0;1.0;0.0;1.0;0.0;10.0;0.0;14.66;10.0;10.0;0.0;40.0;50.0;100.0;100.0;33.33;0.0;0.0
M;32.0;0409252539634eca8a8d1b5407caa582;2017;39000.0;99.62;0.0;4;3.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;24.9;0.0;0.0;0.0;66.67;0.0;100.0;0.0;0.0;0.0;50.0
M;66.0;3ab73b41e2ac4e67bb20be75543c1d78;2016;40000.0;149.06;7.0;16;6.0;3.0;2.0;1.0;1.0;1.0;5.0;2.0;1.0;0.0;0.0;5.0;2.0;9.32;3.5;5.0;2.0;50.0;66.67;100.0;100.0;40.0;50.0;0.0
M;76.0;990080173c3f4871bb8634a9b50e118a;2017;75000.0;45.86;0.0;3;2.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.29;0.0;0.0;0.0;50.0;0.0;50.0;0.0;0.0;0.0;0.0
F;52.0;8b5aaf543de840899da63544d596074d;2017;47000.0;100.62;5.0;10;3.0;1.0;1.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;10.06;5.0;5.0;0.0;33.33;100.0;33.33;100.0;0.0;0.0;0.0
;;baabcdb7520b401c89f2a26799a4e3fb;2018;;12.83;0.0;5;5.0;2.0;0.0;2.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;2.57;0.0;0.0;0.0;40.0;0.0;0.0;0.0;100.0;0.0;0.0
M;53.0;5bc9f27518b64163be2f236dcfcb9ce7;2016;90000.0;184.8;2.0;8;5.0;3.0;1.0;2.0;2.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;2.0;23.1;2.0;0.0;2.0;60.0;33.33;100.0;0.0;50.0;100.0;0.0
M;78.0;8891ef7c303b464984be4829e525b394;2017;70000.0;40.85;0.0;7;5.0;1.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;5.84;0.0;0.0;0.0;20.0;0.0;0.0;0.0;20.0;0.0;0.0
;;256febc6ae7440a1861d688f876d7830;2016;;28.470000000000002;2.0;17;3.0;1.0;1.0;1.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;2.0;1.67;2.0;0.0;2.0;33.33;100.0;0.0;0.0;50.0;100.0;0.0
M;67.0;463fead979df403484f2d357f3619aea;2016;60000.0;53.58999999999999;10.0;12;3.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;10.0;0.0;4.47;10.0;10.0;0.0;100.0;33.33;100.0;100.0;100.0;0.0;100.0
F;70.0;45d0952c88fe49b8aad291b21e086293;2017;87000.0;126.19;2.0;5;4.0;1.0;1.0;1.0;0.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;2.0;25.24;2.0;0.0;2.0;25.0;100.0;0.0;0.0;50.0;100.0;0.0
M;63.0;3a0e6a7edb4a49fe93136e9ed360b051;2016;93000.0;207.85999999999999;5.0;8;5.0;3.0;2.0;1.0;1.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;5.0;25.98;2.5;0.0;2.5;60.0;66.67;100.0;0.0;100.0;100.0;0.0
M;69.0;5dc748040e5f4194aaba8465e14dbd99;2015;55000.0;160.8;6.0;11;5.0;5.0;3.0;1.0;1.0;0.0;3.0;3.0;3.0;1.0;1.0;0.0;6.0;14.62;2.0;0.0;2.0;100.0;60.0;100.0;0.0;100.0;100.0;100.0
M;40.0;cd3b6b1a48874469ae08a59204f37488;2017;65000.0;16.970000000000002;0.0;4;3.0;3.0;0.0;2.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;4.24;0.0;0.0;0.0;100.0;0.0;100.0;0.0;100.0;0.0;0.0
F;19.0;0b9248aa06a24ff991321150b8b56098;2015;39000.0;139.14;25.0;15;6.0;3.0;3.0;3.0;3.0;3.0;2.0;0.0;0.0;1.0;0.0;25.0;0.0;9.28;8.33;8.33;0.0;50.0;100.0;100.0;100.0;0.0;0.0;0.0
F;50.0;f2acd6b2a94a48efbcd6437406eb67b9;2017;90000.0;116.42;0.0;5;5.0;3.0;0.0;0.0;0.0;0.0;3.0;2.0;0.0;2.0;1.0;0.0;0.0;23.28;0.0;0.0;0.0;60.0;0.0;0.0;0.0;66.67;0.0;50.0
F;54.0;45581487709045ceb2ecdcc9aa0744fd;2017;105000.0;234.82999999999998;8.0;9;4.0;4.0;2.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;5.0;3.0;26.09;4.0;5.0;3.0;100.0;50.0;100.0;100.0;100.0;50.0;100.0
M;90.0;827cab95d40d4336ab0d1cd38172d755;2014;55000.0;49.599999999999994;0.0;15;4.0;3.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;3.31;0.0;0.0;0.0;75.0;0.0;100.0;0.0;0.0;0.0;100.0
;;ee916f63db3e4148a0e0cfbf7a42e795;2018;;7.73;0.0;1;6.0;6.0;0.0;2.0;2.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;7.73;0.0;0.0;0.0;100.0;0.0;100.0;0.0;100.0;0.0;0.0
F;79.0;623a7bc9b0964d0eb3a341bdc6d157e4;2016;42000.0;150.51;2.0;15;4.0;3.0;1.0;0.0;0.0;0.0;3.0;2.0;1.0;1.0;1.0;0.0;2.0;10.03;2.0;0.0;2.0;75.0;33.33;0.0;0.0;66.67;50.0;100.0
;;32f515e5caa64ab2a32827c89cd94c54;2017;;15.870000000000001;0.0;5;4.0;4.0;0.0;1.0;1.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;3.17;0.0;0.0;0.0;100.0;0.0;100.0;0.0;100.0;0.0;0.0
M;54.0;062d468f10ff4489822fbdd647e57398;2014;37000.0;58.82;8.0;20;6.0;6.0;3.0;2.0;2.0;0.0;3.0;3.0;3.0;1.0;1.0;0.0;8.0;2.94;2.67;0.0;2.67;100.0;50.0;100.0;0.0;100.0;100.0;100.0
M;44.0;d167940f7af04f4681daaa6d1bfd80a1;2016;89000.0;832.22;13.0;7;6.0;6.0;5.0;1.0;1.0;0.0;5.0;5.0;5.0;0.0;0.0;0.0;13.0;118.89;2.6;0.0;2.6;100.0;83.33;100.0;0.0;100.0;100.0;0.0
;;9c10540f4b6842deb88e827d8d1260da;2016;;18.539999999999996;0.0;12;5.0;5.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;1.0;1.0;0.0;0.0;1.54;0.0;0.0;0.0;100.0;0.0;0.0;0.0;100.0;0.0;100.0
M;62.0;6fc37c7b127242d8a8c3d5e62c8c5872;2016;86000.0;272.20000000000005;15.0;12;4.0;4.0;3.0;1.0;1.0;1.0;3.0;3.0;2.0;0.0;0.0;10.0;5.0;22.68;5.0;10.0;2.5;100.0;75.0;100.0;100.0;100.0;66.67;0.0
F;59.0;30b98e23337b4e98815b8a0e2472a9ff;2016;37000.0;128.48999999999998;2.0;16;5.0;4.0;1.0;0.0;0.0;0.0;3.0;2.0;1.0;2.0;2.0;0.0;2.0;8.03;2.0;0.0;2.0;80.0;25.0;0.0;0.0;66.67;50.0;100.0
M;20.0;c34d166e5c634b3eb6fd40547d930c18;2015;61000.0;265.60999999999996;12.0;16;3.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;10.0;2.0;16.6;6.0;10.0;2.0;100.0;66.67;100.0;100.0;100.0;100.0;100.0
;;b685bf9de0794b44ba299464a95aa679;2013;;15.12;0.0;8;5.0;5.0;0.0;1.0;1.0;0.0;3.0;3.0;0.0;1.0;1.0;0.0;0.0;1.89;0.0;0.0;0.0;100.0;0.0;100.0;0.0;100.0;0.0;100.0
M;63.0;7eda9728df624f09b3aec88e0aebcf6a;2015;96000.0;201.85;2.0;9;5.0;4.0;1.0;0.0;0.0;0.0;4.0;3.0;1.0;1.0;1.0;0.0;2.0;22.43;2.0;0.0;2.0;80.0;25.0;0.0;0.0;75.0;33.33;100.0
M;63.0;16583c228fb94fb098951ad54997ac2c;2017;97000.0;73.73;2.0;3;4.0;4.0;1.0;2.0;2.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;2.0;24.58;2.0;0.0;2.0;100.0;25.0;100.0;0.0;100.0;100.0;100.0
F;71.0;e3948b4335a54d09993e3219b445e922;2018;31000.0;13.61;0.0;7;4.0;2.0;0.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.94;0.0;0.0;0.0;50.0;0.0;66.67;0.0;0.0;0.0;0.0
M;41.0;95e86569c15d455fa02041dd12f3d308;2015;56000.0;98.91000000000001;0.0;7;4.0;1.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;14.13;0.0;0.0;0.0;25.0;0.0;50.0;0.0;0.0;0.0;0.0
;;9209b9540a0c4ae08cda81a6db0e4019;2015;;3.1;0.0;5;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.62;0.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0;0.0;100.0
M;19.0;b5084bd5d94f492c873dededc5491648;2017;31000.0;125.34;23.0;16;5.0;5.0;3.0;3.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;20.0;3.0;7.83;7.67;10.0;3.0;100.0;60.0;100.0;66.67;100.0;100.0;100.0
M;54.0;dfb467ce80d54545ae7ffc103b8fba35;2017;56000.0;211.60999999999996;2.0;14;5.0;5.0;1.0;2.0;2.0;0.0;1.0;1.0;1.0;2.0;2.0;0.0;2.0;15.11;2.0;0.0;2.0;100.0;20.0;100.0;0.0;100.0;100.0;100.0
F;51.0;32042db985ad426a8e3c792b1585291a;2017;51000.0;533.28;10.0;11;5.0;4.0;1.0;2.0;2.0;1.0;1.0;0.0;0.0;2.0;2.0;10.0;0.0;48.48;10.0;10.0;0.0;80.0;25.0;100.0;50.0;0.0;0.0;100.0
F;26.0;18fc7f5237ff466ebfe2aeb5bfebf1b4;2015;49000.0;234.26999999999995;10.0;19;5.0;4.0;1.0;2.0;2.0;1.0;2.0;1.0;0.0;1.0;1.0;10.0;0.0;12.33;10.0;10.0;0.0;80.0;25.0;100.0;50.0;50.0;0.0;100.0
M;57.0;b29a01cc9ffd4954aab1beb1008d840f;2016;73000.0;210.67;0.0;11;4.0;2.0;0.0;1.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;19.15;0.0;0.0;0.0;50.0;0.0;0.0;0.0;100.0;0.0;0.0
;;360b8705b0564f2194a16ec4866b1164;2015;;12.26;0.0;7;5.0;3.0;0.0;3.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.75;0.0;0.0;0.0;60.0;0.0;100.0;0.0;0.0;0.0;0.0
M;57.0;b08f1eafc66e44e6aa486d7d33351964;2015;93000.0;147.13;12.0;7;4.0;2.0;2.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;0.0;10.0;2.0;21.02;6.0;10.0;2.0;50.0;100.0;100.0;100.0;50.0;100.0;0.0
F;82.0;acc03f9b3c444433997dc08615899691;2015;41000.0;50.75;10.0;6;4.0;2.0;1.0;1.0;1.0;1.0;2.0;0.0;0.0;1.0;1.0;10.0;0.0;8.46;10.0;10.0;0.0;50.0;50.0;100.0;100.0;0.0;0.0;100.0
F;42.0;2b90cc782a274391be191cd221be2546;2017;71000.0;16.81;2.0;8;4.0;3.0;1.0;0.0;0.0;0.0;3.0;2.0;1.0;1.0;1.0;0.0;2.0;2.1;2.0;0.0;2.0;75.0;33.33;0.0;0.0;66.67;50.0;100.0
M;55.0;e3c8e0d6234746d184b3ab79aa6614c6;2018;75000.0;36.830000000000005;0.0;9;5.0;2.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;4.09;0.0;0.0;0.0;40.0;0.0;66.67;0.0;0.0;0.0;0.0
F;78.0;ff8ff8e5d8bb449894bf708924020edc;2016;58000.0;96.74;9.0;8;5.0;5.0;3.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;1.0;5.0;4.0;12.09;3.0;5.0;2.0;100.0;60.0;100.0;50.0;100.0;100.0;100.0
M;74.0;030c30c1955f4a17be09b692caf5ec5f;2016;69000.0;66.08;10.0;16;5.0;3.0;2.0;2.0;2.0;2.0;2.0;0.0;0.0;1.0;1.0;10.0;0.0;4.13;5.0;5.0;0.0;60.0;66.67;100.0;100.0;0.0;0.0;100.0
F;54.0;5909ea92965f4a4bb1cb0374dead0ff5;2017;48000.0;14.28;0.0;3;3.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;4.76;0.0;0.0;0.0;33.33;0.0;0.0;0.0;0.0;0.0;100.0
M;18.0;e2966f15389e4e0e9a5891bd675a5f11;2017;72000.0;69.63;2.0;6;6.0;4.0;1.0;1.0;1.0;0.0;4.0;3.0;1.0;1.0;0.0;0.0;2.0;11.6;2.0;0.0;2.0;66.67;25.0;100.0;0.0;75.0;33.33;0.0
F;49.0;7aa3e5382a9f45de820accd86d8e444b;2017;70000.0;101.38;10.0;6;5.0;3.0;2.0;2.0;2.0;2.0;2.0;0.0;0.0;1.0;1.0;10.0;0.0;16.9;5.0;5.0;0.0;60.0;66.67;100.0;100.0;0.0;0.0;100.0
M;56.0;f9c4205c9a3b408e9f19b523b182c546;2016;43000.0;42.39000000000001;5.0;14;4.0;4.0;1.0;3.0;3.0;1.0;0.0;0.0;0.0;1.0;1.0;5.0;0.0;3.03;5.0;5.0;0.0;100.0;25.0;100.0;33.33;0.0;0.0;100.0
;;d79a422d00674d80a30311c203ad0e6b;2016;;20.419999999999998;2.0;5;5.0;4.0;1.0;2.0;1.0;0.0;2.0;2.0;1.0;1.0;1.0;0.0;2.0;4.08;2.0;0.0;2.0;80.0;25.0;50.0;0.0;100.0;50.0;100.0
M;66.0;f6f3412fccea4ca7a15724586ef0e792;2014;68000.0;28.33;5.0;4;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;7.08;5.0;5.0;0.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0
M;50.0;2ae0eb4401a244b7b81a88f47539e82e;2018;56000.0;127.95;16.0;9;5.0;5.0;4.0;1.0;1.0;1.0;3.0;3.0;3.0;1.0;1.0;10.0;6.0;14.22;4.0;10.0;2.0;100.0;80.0;100.0;100.0;100.0;100.0;100.0
M;48.0;d4c2549073b242db839688ef8fe0b2e9;2017;68000.0;76.56;2.0;4;2.0;2.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;2.0;19.14;2.0;0.0;2.0;100.0;50.0;0.0;0.0;100.0;100.0;100.0
F;82.0;715b22238df84b9fbad9485f23192c4d;2018;75000.0;58.63;5.0;3;4.0;2.0;1.0;3.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;19.54;5.0;5.0;0.0;50.0;50.0;66.67;50.0;0.0;0.0;0.0
M;62.0;21fbd00c84bc49e59278f2c8448a5a9c;2017;85000.0;37.17;2.0;2;4.0;3.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;2.0;1.0;0.0;2.0;18.58;2.0;0.0;2.0;75.0;33.33;100.0;0.0;100.0;100.0;50.0
M;37.0;eab3be5dabc345f7be0fac812d8fb504;2017;70000.0;28.32;0.0;4;3.0;1.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;7.08;0.0;0.0;0.0;33.33;0.0;100.0;0.0;0.0;0.0;0.0
F;65.0;8a62338653f44844815b4d5d3ee92456;2016;87000.0;202.71;30.0;9;3.0;3.0;3.0;3.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;22.52;10.0;10.0;0.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0
M;60.0;68aa156c761e40bf8a0f8d859379c89d;2018;38000.0;95.63999999999999;20.0;9;5.0;4.0;2.0;4.0;4.0;2.0;0.0;0.0;0.0;1.0;0.0;20.0;0.0;10.63;10.0;10.0;0.0;80.0;50.0;100.0;50.0;0.0;0.0;0.0
F;68.0;1c14ac6976fc4f39aacd34c1899e8ead;2017;50000.0;35.64999999999999;8.0;15;3.0;3.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;5.0;3.0;2.38;4.0;5.0;3.0;100.0;66.67;100.0;50.0;100.0;100.0;0.0
M;30.0;a2839d5b96704183981c13add3b04a86;2017;54000.0;240.43000000000004;7.0;18;4.0;3.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;0.0;5.0;2.0;13.36;3.5;5.0;2.0;75.0;66.67;100.0;50.0;100.0;100.0;0.0
F;66.0;1278a41a8ae24324a17ca2c69b3023ab;2017;47000.0;111.94999999999999;5.0;10;5.0;4.0;1.0;3.0;2.0;1.0;1.0;1.0;0.0;1.0;1.0;5.0;0.0;11.19;5.0;5.0;0.0;80.0;25.0;66.67;50.0;100.0;0.0;100.0
M;55.0;c019e0e0d9a14d0fbdeff01a55f50fcd;2016;62000.0;185.01999999999998;5.0;20;4.0;4.0;1.0;2.0;2.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;5.0;9.25;5.0;0.0;5.0;100.0;25.0;100.0;0.0;100.0;100.0;100.0
F;68.0;be043c99c4224b47bf4e252f9416cf05;2015;100000.0;50.44;5.0;2;4.0;3.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;5.0;0.0;25.22;5.0;5.0;0.0;75.0;33.33;100.0;100.0;50.0;0.0;100.0
M;85.0;1ea8fb8df7364b6da72bb893e05ed6d1;2017;46000.0;17.130000000000003;0.0;6;6.0;2.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;3.0;1.0;0.0;0.0;2.86;0.0;0.0;0.0;33.33;0.0;100.0;0.0;0.0;0.0;33.33
F;68.0;3ec4bc73b77a46db89e5b738c8fd668c;2018;111000.0;115.67000000000002;0.0;4;6.0;4.0;0.0;2.0;2.0;0.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;28.92;0.0;0.0;0.0;66.67;0.0;100.0;0.0;50.0;0.0;0.0
F;84.0;b624317c94fc496288b746f9be43d170;2016;120000.0;243.4;12.0;9;4.0;4.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;10.0;2.0;27.04;6.0;10.0;2.0;100.0;50.0;100.0;100.0;100.0;100.0;100.0
F;64.0;687fa57eccb44de6be932b262ac97140;2017;95000.0;94.74000000000001;2.0;3;3.0;3.0;1.0;2.0;2.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;2.0;31.58;2.0;0.0;2.0;100.0;33.33;100.0;0.0;100.0;100.0;0.0
;;824d6913ba1b4f6e8e3fba70714fb90f;2015;;21.26;5.0;14;5.0;5.0;1.0;4.0;4.0;1.0;0.0;0.0;0.0;1.0;1.0;5.0;0.0;1.52;5.0;5.0;0.0;100.0;20.0;100.0;25.0;0.0;0.0;100.0
F;77.0;82b13a64bcba4a59a11d5323f9e04134;2016;35000.0;203.79999999999998;7.0;23;6.0;5.0;2.0;3.0;3.0;1.0;2.0;2.0;1.0;1.0;0.0;5.0;2.0;8.86;3.5;5.0;2.0;83.33;40.0;100.0;33.33;100.0;50.0;0.0
;;5d8afafc8f544d44a7c63cec59a17298;2017;;13.439999999999998;0.0;6;3.0;3.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;2.24;0.0;0.0;0.0;100.0;0.0;0.0;0.0;100.0;0.0;0.0
M;45.0;9b59c4800e8a4ae1b8e7f071891bbc6c;2015;35000.0;41.14;3.0;13;4.0;2.0;1.0;1.0;1.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;3.0;3.16;3.0;0.0;3.0;50.0;50.0;100.0;0.0;33.33;100.0;0.0
F;26.0;42b0b986cedd4da1baec612aea5dee43;2017;73000.0;12.74;0.0;3;5.0;2.0;0.0;2.0;2.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;4.25;0.0;0.0;0.0;40.0;0.0;100.0;0.0;0.0;0.0;0.0
M;37.0;51adc00878c347ceac3fba0ca2b7b608;2015;65000.0;207.46999999999997;5.0;11;4.0;4.0;2.0;0.0;0.0;0.0;3.0;3.0;2.0;1.0;1.0;0.0;5.0;18.86;2.5;0.0;2.5;100.0;50.0;0.0;0.0;100.0;66.67;100.0
M;65.0;b37f326ddd0c49ae99c7d1a32512a561;2018;94000.0;91.67000000000002;5.0;4;5.0;5.0;1.0;2.0;2.0;1.0;2.0;2.0;0.0;1.0;1.0;5.0;0.0;22.92;5.0;5.0;0.0;100.0;20.0;100.0;50.0;100.0;0.0;100.0
F;52.0;56a02aabb8cb4568b9b86998c0b5369c;2017;75000.0;728.4000000000001;10.0;13;4.0;4.0;3.0;0.0;0.0;0.0;3.0;3.0;3.0;1.0;1.0;0.0;10.0;56.03;3.33;0.0;3.33;100.0;75.0;0.0;0.0;100.0;100.0;100.0
;;6d2b7ff9551c468ca7051932d792d570;2018;;3.0999999999999996;0.0;2;4.0;3.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;1.0;0.0;0.0;0.0;1.55;0.0;0.0;0.0;75.0;0.0;0.0;0.0;100.0;0.0;0.0
F;58.0;830ba72e0f144c43abe5b5a1eb23f911;2017;70000.0;62.82;10.0;3;4.0;4.0;1.0;4.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;20.94;10.0;10.0;0.0;100.0;25.0;100.0;25.0;0.0;0.0;0.0
M;72.0;b51e41040e0e4977b6f936637a27a918;2015;82000.0;336.79;0.0;15;4.0;3.0;0.0;1.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;22.45;0.0;0.0;0.0;75.0;0.0;0.0;0.0;100.0;0.0;0.0
F;51.0;46cae479b56c479597ff23bbcdc95693;2017;74000.0;80.04;2.0;20;6.0;2.0;1.0;0.0;0.0;0.0;4.0;2.0;1.0;2.0;0.0;0.0;2.0;4.0;2.0;0.0;2.0;33.33;50.0;0.0;0.0;50.0;50.0;0.0
M;26.0;d5cc312f1ef64b43aa37d07bfcec99d4;2017;53000.0;156.35;10.0;13;4.0;1.0;1.0;2.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;10.0;0.0;12.03;10.0;10.0;0.0;25.0;100.0;50.0;100.0;0.0;0.0;0.0
M;63.0;9047bdfc8efc47b0bae7655fc94c38dd;2017;60000.0;35.75000000000001;3.0;14;5.0;2.0;1.0;3.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;3.0;2.55;3.0;0.0;3.0;40.0;50.0;0.0;0.0;100.0;50.0;0.0
M;19.0;adc7ef85f1714699b4f341a7e12c632f;2016;52000.0;176.88999999999996;22.0;13;6.0;5.0;3.0;4.0;4.0;2.0;2.0;1.0;1.0;0.0;0.0;20.0;2.0;13.61;7.33;10.0;2.0;83.33;60.0;100.0;50.0;50.0;100.0;0.0
F;44.0;2555d3d05bdd4d65b3cd2fe3c9b24d12;2018;40000.0;73.83999999999999;15.0;7;5.0;4.0;3.0;1.0;1.0;1.0;3.0;2.0;2.0;1.0;1.0;10.0;5.0;10.55;5.0;10.0;2.5;80.0;75.0;100.0;100.0;66.67;100.0;100.0
M;50.0;ac016c534e3b454ea1e73aab20824864;2015;45000.0;157.91000000000003;5.0;13;4.0;2.0;1.0;2.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;5.0;12.15;5.0;0.0;5.0;50.0;50.0;0.0;0.0;100.0;100.0;100.0
F;64.0;8c1a6686814e46e28bd23d8608e12b52;2017;69000.0;109.80000000000001;0.0;7;4.0;1.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;15.69;0.0;0.0;0.0;25.0;0.0;100.0;0.0;0.0;0.0;0.0
M;45.0;7ed6855e376d43b4b1541c91fefaf427;2018;57000.0;19.89;0.0;8;4.0;4.0;0.0;3.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.49;0.0;0.0;0.0;100.0;0.0;100.0;0.0;100.0;0.0;0.0
F;29.0;01e57718fc6b49b2875a9c02b32905b1;2016;31000.0;101.19;0.0;15;4.0;3.0;0.0;2.0;2.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;6.75;0.0;0.0;0.0;75.0;0.0;100.0;0.0;100.0;0.0;0.0
M;59.0;7197df6ea5844a46981740fdda211f64;2015;73000.0;71.86;7.0;5;5.0;4.0;2.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;5.0;2.0;14.37;3.5;5.0;2.0;80.0;50.0;66.67;50.0;100.0;100.0;100.0
F;79.0;df07a83f4b83437795267361142fd14f;2017;83000.0;151.72;10.0;6;4.0;2.0;1.0;2.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;10.0;0.0;25.29;10.0;10.0;0.0;50.0;50.0;50.0;100.0;100.0;0.0;0.0
F;93.0;795dcd7d60f34b53bf43e826578f26ef;2017;56000.0;0.0;0.0;0;5.0;3.0;0.0;2.0;2.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;0.0;100.0;0.0;100.0;0.0;0.0
M;19.0;d4fa96bdf9c94098afaa05cfbeba1958;2013;36000.0;14.78;0.0;8;4.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;2.0;0.0;0.0;1.85;0.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0;0.0;100.0
M;49.0;90b1cb2159f94783b0e642b549f593a5;2016;45000.0;35.33999999999999;0.0;16;6.0;4.0;0.0;3.0;3.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.21;0.0;0.0;0.0;66.67;0.0;100.0;0.0;33.33;0.0;0.0
;;a3ed9f40184c405db2102ac4b78bfbaf;2017;;12.809999999999999;5.0;5;5.0;2.0;1.0;2.0;2.0;1.0;1.0;0.0;0.0;2.0;0.0;5.0;0.0;2.56;5.0;5.0;0.0;40.0;50.0;100.0;50.0;0.0;0.0;0.0
M;32.0;e085ef39038b4291976796dfc5f1dd3a;2017;70000.0;13.120000000000001;0.0;5;3.0;3.0;0.0;2.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.62;0.0;0.0;0.0;100.0;0.0;100.0;0.0;100.0;0.0;0.0
M;30.0;03716dbf46394867ba126ebe1ebc202e;2018;66000.0;3.47;0.0;3;5.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;4.0;3.0;0.0;0.0;1.16;0.0;0.0;0.0;80.0;0.0;0.0;0.0;100.0;0.0;75.0
